timestamp:thermostat_navn:temperature:setpoint:state:heater:heat_percent
2026-07-30T17:58:55:Kogekar:41,600:50,000:Opvarmning:1:100,000
2026-07-30T17:59:00:Kogekar:41,700:50,000:Opvarmning:1:100,000
2026-07-30T17:59:06:Kogekar:41,800:50,000:Opvarmning:1:100,000
2026-07-30T17:59:11:Kogekar:41,700:50,000:Opvarmning:1:100,000
2026-07-30T17:59:16:Kogekar:41,800:50,000:Opvarmning:1:100,000
2026-07-30T17:59:21:Kogekar:41,800:50,000:Opvarmning:1:100,000
2026-07-30T17:59:26:Kogekar:41,800:50,000:Opvarmning:1:100,000
2026-07-30T17:59:31:Kogekar:42,000:50,000:Opvarmning:1:100,000
2026-07-30T17:59:36:Kogekar:42,300:50,000:Opvarmning:1:100,000
2026-07-30T17:59:41:Kogekar:42,400:50,000:Opvarmning:1:100,000
2026-07-30T17:59:46:Kogekar:42,500:50,000:Opvarmning:1:100,000
2026-07-30T17:59:52:Kogekar:42,500:50,000:Opvarmning:1:100,000
2026-07-30T17:59:57:Kogekar:42,600:50,000:Opvarmning:1:100,000
2026-07-30T18:00:02:Kogekar:42,600:50,000:Opvarmning:1:100,000
2026-07-30T18:00:07:Kogekar:42,700:50,000:Opvarmning:1:100,000
2026-07-30T18:00:12:Kogekar:42,700:50,000:Opvarmning:1:100,000
2026-07-30T18:00:17:Kogekar:42,700:50,000:Opvarmning:1:100,000
2026-07-30T18:00:22:Kogekar:42,900:50,000:Opvarmning:1:100,000
2026-07-30T18:00:28:Kogekar:43,000:50,000:Opvarmning:1:100,000
2026-07-30T18:00:33:Kogekar:43,100:50,000:Opvarmning:1:100,000
2026-07-30T18:00:38:Kogekar:43,200:50,000:Opvarmning:1:100,000
2026-07-30T18:00:43:Kogekar:43,200:50,000:Opvarmning:1:100,000
2026-07-30T18:00:48:Kogekar:43,200:50,000:Opvarmning:1:100,000
2026-07-30T18:00:53:Kogekar:43,300:50,000:Opvarmning:1:100,000
2026-07-30T18:00:58:Kogekar:43,300:50,000:Opvarmning:1:100,000
2026-07-30T18:01:03:Kogekar:43,400:50,000:Opvarmning:1:100,000
2026-07-30T18:01:08:Kogekar:43,600:50,000:Opvarmning:1:100,000
2026-07-30T18:01:13:Kogekar:43,700:50,000:Opvarmning:1:100,000
2026-07-30T18:01:19:Kogekar:43,800:50,000:Opvarmning:1:100,000
2026-07-30T18:01:24:Kogekar:43,900:50,000:Opvarmning:1:100,000
2026-07-30T18:01:29:Kogekar:43,900:50,000:Opvarmning:1:100,000
2026-07-30T18:01:34:Kogekar:44,000:50,000:Opvarmning:1:100,000
2026-07-30T18:01:39:Kogekar:43,900:50,000:Opvarmning:1:100,000
2026-07-30T18:01:44:Kogekar:43,900:50,000:Opvarmning:1:100,000
2026-07-30T18:01:49:Kogekar:44,200:50,000:Opvarmning:1:100,000
2026-07-30T18:01:54:Kogekar:44,400:50,000:Opvarmning:1:100,000
2026-07-30T18:01:59:Kogekar:44,500:50,000:Opvarmning:1:100,000
2026-07-30T18:02:04:Kogekar:44,300:50,000:Opvarmning:1:100,000
2026-07-30T18:02:09:Kogekar:44,200:50,000:Opvarmning:1:100,000
2026-07-30T18:02:15:Kogekar:44,300:50,000:Opvarmning:1:100,000
2026-07-30T18:02:20:Kogekar:44,400:50,000:Opvarmning:1:100,000
2026-07-30T18:02:25:Kogekar:44,500:50,000:Opvarmning:1:100,000
2026-07-30T18:02:31:Kogekar:45,100:50,000:Advarsel:1:100,000
2026-07-30T18:02:36:Kogekar:45,500:50,000:Advarsel:1:100,000
2026-07-30T18:02:41:Kogekar:45,400:50,000:Advarsel:1:100,000
2026-07-30T18:02:46:Kogekar:45,200:50,000:Advarsel:1:100,000
2026-07-30T18:02:51:Kogekar:45,300:50,000:Advarsel:1:100,000
2026-07-30T18:02:58:Kogekar:45,300:50,000:Advarsel:1:100,000
2026-07-30T18:03:03:Kogekar:45,300:50,000:Advarsel:1:100,000
2026-07-30T18:03:08:Kogekar:45,400:50,000:Advarsel:1:100,000
